dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint cpitch.order.stm.cpint cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint cpitch.weight.stm.cpint cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 3 12 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 -1 23 264 1 0 0.59472847 0.4052715 1.0 1.0 0.034721415 4.84803 4.910328 0.009871546 0.012284679 0.0381245 0.009871546 0.012284679 0.012284679 0.027044423 0.009871546 0.02288359 0.009871546 0.04498488 0.012284679 0.028656898 0.10200793 0.019797014 0.014409635 0.04509 0.04498488 0.042138305 0.04509 0.075594254 0.034721415 0.03749481 0.028656898 0.0381245 0.016339226 0.009871546 0.025708843 0.024324194 0.009871546 0.04509 0.009871546 0.02288359 0.009871546 0.018124443 0.009871546 0.009871546 0.009871546 0.034721415 4.84803 4.910328 
701 3 13 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 288 1 1 0.6082969 0.3917031 1.0 0.99999994 0.024716813 5.3383636 4.0458026 0.0074147447 0.0074147447 0.00907056 0.00907056 0.0074147447 0.0074147447 0.00907056 0.00907056 0.019564837 0.0074147447 0.016568286 0.0074147447 0.017603451 0.00907056 0.020494336 0.024716813 0.014360306 0.010550491 0.36074626 0.017603451 0.014360306 0.032015514 0.026660655 0.026660655 0.026660655 0.0844559 0.00907056 0.011907074 0.0074147447 0.018600805 0.017603451 0.0074147447 0.032015514 0.0074147447 0.016568286 0.013170553 0.04854173 0.0074147447 0.024716813 5.3383636 4.0458026 
701 3 14 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 312 1 1 0.4518869 0.5481131 1.0 0.99999994 0.042295337 4.563358 4.3677197 0.00805673 0.00805673 0.010033228 0.00805673 0.017226908 0.00805673 0.01810486 0.010033228 0.029004259 0.049752194 0.015284838 0.01162266 0.042295337 0.01810486 0.033753514 0.042295337 0.099637054 0.07628761 0.036391366 0.029004259 0.010033228 0.012984082 0.00805673 0.018933984 0.01810486 0.00805673 0.24527745 0.00805673 0.017226908 0.00805673 0.014191099 0.01162266 0.00805673 0.00805673 0.00805673 0.00805673 0.00805673 0.00805673 0.042295337 4.563358 4.3677197 
701 4 1 "Webern_froh_1" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 4 2 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 0 0 0.6182116 0.38178834 1.0 1.0 0.034950115 4.8385587 5.0968843 0.013833282 0.013833282 0.01917361 0.013833282 0.041312963 0.013833282 0.044274952 0.013833282 0.027768899 0.03821347 0.03148637 0.023713829 0.034950115 0.044274952 0.034950115 0.04986121 0.03821347 0.034950115 0.03148637 0.027768899 0.01917361 0.027768899 0.013833282 0.047119256 0.041312963 0.013833282 0.03821347 0.013833282 0.041312963 0.013833282 0.03148637 0.023713829 0.013833282 0.013833282 0.013833282 0.013833282 0.013833282 0.013833282 0.034950115 4.8385587 5.0968843 
701 4 3 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 48 1 0 0.48597497 0.514025 1.0 1.0 0.027069978 5.2071624 4.9135923 0.012694971 0.03032451 0.028746001 0.03032451 0.012694971 0.021208907 0.027069978 0.02333647 0.01882711 0.12625536 0.05981895 0.025276234 0.061296202 0.027069978 0.057527747 0.02333647 0.021208907 0.016073158 0.021208907 0.012694971 0.06056234 0.028746001 0.012694971 0.027069978 0.012694971 0.028746001 0.012694971 0.02333647 0.01882711 0.012694971 0.012694971 0.012694971 0.012694971 0.012694971 0.012694971 0.012694971 0.016073158 0.012694971 0.027069978 5.2071624 4.9135923 
701 4 4 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 600000 0 0 23 72 1 0 0.45125848 0.5487415 1.0 1.0 0.02120013 5.5597835 4.931738 0.013369535 0.013369535 0.013369535 0.047154874 0.01578275 0.01578275 0.013369535 0.013369535 0.01578275 0.01578275 0.026502611 0.013369535 0.025302919 0.013369535 0.051014803 0.013369535 0.048296098 0.024029713 0.02120013 0.01781381 0.099551804 0.026502611 0.022668658 0.02872246 0.024029713 0.022668658 0.02120013 0.019596066 0.01578275 0.019596066 0.013369535 0.051537734 0.025302919 0.013369535 0.10482653 0.025302919 0.013369535 0.02120013 0.02120013 5.5597835 4.931738 
701 4 5 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 96 1 0 0.68214774 0.3178523 1.0 1.0 0.021613706 5.5319095 4.7080956 0.009693086 0.009693086 0.009693086 0.009693086 0.009693086 0.013128092 0.013128092 0.013128092 0.013128092 0.009693086 0.009693086 0.013128092 0.013128092 0.030932825 0.009693086 0.09081231 0.009693086 0.030932825 0.009693086 0.01898949 0.026465882 0.021613706 0.016183458 0.055022296 0.13744627 0.024096847 0.035116576 0.08950245 0.024096847 0.050097093 0.01898949 0.013128092 0.01898949 0.009693086 0.033055574 0.009693086 0.059749857 0.009693086 0.021613706 5.5319095 4.7080956 
701 4 6 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 120 1 0 0.5470479 0.45295206 1.0 1.0 0.011939223 6.388147 4.9505987 0.011939223 0.011939223 0.014599569 0.014599569 0.011939223 0.011939223 0.014599569 0.014599569 0.027367156 0.011939223 0.025872663 0.011939223 0.05900544 0.011939223 0.018979158 0.024302984 0.058078837 0.016907295 0.062332712 0.05900544 0.022644432 0.03017018 0.024302984 0.022644432 0.058078837 0.018979158 0.014599569 0.018979158 0.011939223 0.059774436 0.025872663 0.011939223 0.06635866 0.011939223 0.058228053 0.020878525 0.016907295 0.011939223 0.011939223 6.388147 4.9505987 
701 4 7 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 0 0 0.41092294 0.58907706 0.99999994 0.99999994 0.07911199 3.6599598 4.9530363 0.013640416 0.016652217 0.013640416 0.013640416 0.028483136 0.05091173 0.021051954 0.025875965 0.074656084 0.019034764 0.07911199 0.028483136 0.024418525 0.030786496 0.025875965 0.024418525 0.074656084 0.021051954 0.016652217 0.021051954 0.013640416 0.02966687 0.02722431 0.013640416 0.08323436 0.013640416 0.02722431 0.013640416 0.02282431 0.019034764 0.013640416 0.013640416 0.013640416 0.013640416 0.013640416 0.013640416 0.013640416 0.016652217 0.07911199 3.6599598 4.9530363 
701 4 8 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 168 1 1 0.27559173 0.72440827 0.99999994 1.0 0.07568444 3.7238595 4.1989613 0.010056673 0.01678034 0.017315118 0.0139962 0.016196584 0.070142455 0.013010078 0.07568444 0.023892108 0.015551602 0.024322346 0.016196584 0.023205822 0.070142455 0.0139962 0.011775464 0.0139962 0.010056673 0.02410975 0.01678034 0.010056673 0.31738085 0.010056673 0.01678034 0.010056673 0.014827461 0.013010078 0.010056673 0.010056673 0.010056673 0.010056673 0.010056673 0.010056673 0.010056673 0.010056673 0.010056673 0.010056673 0.010056673 0.07568444 3.7238595 4.1989613 
701 4 9 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 192 1 1 0.2036203 0.7963796 1.0 1.0 0.22031242 2.1823773 3.8970573 0.010011532 0.0613937 0.01277281 0.010815816 0.2776698 0.016000032 0.0123878755 0.016290285 0.01277281 0.01552178 0.075966135 0.011437421 0.010011532 0.011437421 0.008825884 0.016147709 0.013117086 0.008825884 0.22031242 0.008825884 0.013117086 0.008825884 0.011949524 0.010815816 0.008825884 0.008825884 0.008825884 0.008825884 0.008825884 0.008825884 0.008825884 0.008825884 0.010011532 0.008825884 0.008825884 0.008825884 0.008825884 0.008825884 0.22031242 2.1823773 3.8970573 
701 4 10 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 216 2 1 0.6600037 0.33999625 1.0 1.0 0.012323859 6.3424025 3.4921668 0.005693276 0.007257138 0.005693276 0.007257138 0.007257138 0.015488235 0.005693276 0.014473635 0.005693276 0.040665805 0.014590634 0.037571676 0.013420956 0.024777388 0.008662824 0.038536966 0.015488235 0.012323859 0.017421851 0.013420956 0.012323859 0.4880664 0.009959287 0.007257138 0.009959287 0.005693276 0.04127004 0.014473635 0.005693276 0.031139437 0.005693276 0.014473635 0.005693276 0.011173885 0.008662824 0.005693276 0.005693276 0.005693276 0.012323859 6.3424025 3.4921668 
701 4 11 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 240 1 0 0.58648694 0.4135131 1.0 0.99999994 0.2146256 2.220106 4.6298885 0.009441571 0.01171404 0.01171404 0.009441571 0.009441571 0.01171404 0.01171404 0.022975773 0.009441571 0.021633327 0.009441571 0.022975773 0.025401363 0.015518789 0.05345376 0.04066503 0.013709944 0.2146256 0.022975773 0.018753001 0.025507703 0.020229355 0.043866437 0.04066503 0.05124695 0.01171404 0.015518789 0.009441571 0.024265038 0.021633327 0.009441571 0.04982192 0.009441571 0.021633327 0.009441571 0.05049634 0.009441571 0.009441571 0.2146256 2.220106 4.6298885 
701 4 12 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 264 2 1 0.5373825 0.46261746 1.0 0.99999994 0.17202216 2.5393336 4.264359 0.007135576 0.0088727325 0.007135576 0.0088727325 0.016945068 0.007135576 0.016012311 0.007135576 0.016945068 0.021092368 0.011675488 0.015030228 0.033255972 0.010356125 0.14691953 0.029748764 0.013989483 0.06786747 0.015030228 0.1586945 0.033255972 0.011675488 0.0088727325 0.011675488 0.007135576 0.030305216 0.016012311 0.007135576 0.17202216 0.007135576 0.016012311 0.007135576 0.012877325 0.010356125 0.007135576 0.007135576 0.007135576 0.007135576 0.17202216 2.5393336 4.264359 
701 4 13 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 288 2 2 0.47125888 0.5287411 1.0 1.0 0.014057142 6.1525526 3.8112292 0.0065841735 0.0065841735 0.0065841735 0.0065841735 0.0065841735 0.0065841735 0.0065841735 0.007970504 0.02023681 0.007970504 0.007970504 0.0065841735 0.0065841735 0.007970504 0.007970504 0.014057142 0.0065841735 0.013376221 0.0065841735 0.02309086 0.023614177 0.021096602 0.012653986 0.035203446 0.009127762 0.06067991 0.014057142 0.011882234 0.015318347 0.012653986 0.26501903 0.26397598 0.010139909 0.007970504 0.010139909 0.023467015 0.013376221 0.0065841735 0.014057142 6.1525526 3.8112292 
701 4 14 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 312 1 0 0.73518246 0.26481754 1.0 0.99999994 0.023661457 5.4013176 4.5087023 0.0068719513 0.0068719513 0.0098196445 0.0068719513 0.023661457 0.0068719513 0.074058466 0.016120166 0.0149369715 0.02160595 0.03197442 0.01247379 0.05328288 0.025654478 0.019477308 0.029483935 0.02160595 0.117143854 0.03197442 0.0149369715 0.0098196445 0.0149369715 0.0068719513 0.11353835 0.023661457 0.0068719513 0.045297608 0.0068719513 0.023661457 0.0068719513 0.14219292 0.01247379 0.0068719513 0.0068719513 0.0068719513 0.0068719513 0.0068719513 0.0068719513 0.023661457 5.4013176 4.5087023 
701 4 15 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 336 1 0 0.7281963 0.27180368 0.99999994 1.0 0.04418845 4.500187 4.6674376 0.008581534 0.008581534 0.008581534 0.011216529 0.011216529 0.011216529 0.011216529 0.008581534 0.008581534 0.011216529 0.011216529 0.04418845 0.008581534 0.1389465 0.008581534 0.025888823 0.01789019 0.015904656 0.02210372 0.03208916 0.013636326 0.05200324 0.025888823 0.067863084 0.110018 0.02210372 0.03525509 0.03208916 0.015904656 0.011216529 0.015904656 0.008581534 0.027704626 0.04129227 0.008581534 0.008581534 0.0704125 0.008581534 0.04418845 4.500187 4.6674376 
701 4 16 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 360 1 1 0.52984726 0.4701527 0.99999994 1.0 0.038468268 4.7001877 4.337885 0.0074199312 0.0074199312 0.0074199312 0.022535147 0.014008689 0.018548753 0.038468268 0.012172887 0.0661664 0.021089844 0.017154751 0.023384167 0.018548753 0.09445416 0.038468268 0.014008689 0.010049448 0.014008689 0.0074199312 0.058765918 0.23876436 0.0074199312 0.049923696 0.0074199312 0.019855408 0.0074199312 0.06868237 0.012172887 0.0074199312 0.0074199312 0.0074199312 0.0074199312 0.0074199312 0.0074199312 0.0074199312 0.010049448 0.0074199312 0.0074199312 0.038468268 4.7001877 4.337885 
701 5 1 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 0 0 NA NA 72 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 5 2 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 0 23 24 0 0 0.5886048 0.4113952 1.0 1.0 0.03747011 4.738116 5.147775 0.015459697 0.019626781 0.019626781 0.015459697 0.015459697 0.015459697 0.019626781 0.039867412 0.015459697 0.03747011 0.015459697 0.034960393 0.019626781 0.026511258 0.034960393 0.032317817 0.023248164 0.042167902 0.039867412 0.032317817 0.0443838 0.034960393 0.034960393 0.034960393 0.026511258 0.019626781 0.026511258 0.015459697 0.03747011 0.039867412 0.015459697 0.03747011 0.015459697 0.032317817 0.015459697 0.023248164 0.015459697 0.015459697 0.03747011 4.738116 5.147775 
701 5 3 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 0 23 48 1 0 0.77574104 0.224259 1.0 1.0 0.032610346 4.9385266 4.70045 0.008526575 0.008526575 0.008526575 0.008526575 0.008526575 0.008526575 0.008526575 0.008526575 0.008526575 0.008526575 0.013294021 0.07486822 0.013294021 0.013294021 0.008526575 0.008526575 0.008526575 0.013294021 0.09333666 0.008526575 0.036027964 0.008526575 0.032610346 0.013294021 0.08026773 0.032610346 0.029085632 0.017601244 0.04260092 0.03935417 0.029085632 0.045777563 0.032610346 0.088176854 0.088176854 0.013294021 0.021620126 0.008526575 0.032610346 4.9385266 4.70045 
701 5 4 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 72 1 0 0.4242372 0.57576275 1.0 1.0 0.023029067 5.4404 4.608337 0.012103154 0.012103154 0.014146522 0.03519154 0.014146522 0.012103154 0.012103154 0.012103154 0.014146522 0.023029067 0.012103154 0.038228333 0.012103154 0.16985692 0.014146522 0.017338362 0.021003107 0.019882778 0.015851691 0.023956738 0.023029067 0.019882778 0.039630607 0.021003107 0.021003107 0.021003107 0.017338362 0.014146522 0.017338362 0.012103154 0.02204768 0.023029067 0.012103154 0.17196788 0.012103154 0.012103154 0.018669453 0.015851691 0.023029067 5.4404 4.608337 
701 5 5 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 96 1 0 0.5698742 0.43012577 1.0 1.0 0.060740307 4.041202 4.780159 0.014629256 0.010556686 0.014629256 0.028281506 0.026002135 0.017978888 0.034416374 0.032469347 0.026002135 0.036283568 0.028281506 0.059489653 0.059489653 0.020911017 0.014629256 0.020911017 0.010556686 0.060740307 0.061971825 0.010556686 0.1177823 0.010556686 0.026002135 0.010556686 0.09758335 0.017978888 0.010556686 0.010556686 0.010556686 0.010556686 0.010556686 0.010556686 0.010556686 0.010556686 0.014629256 0.010556686 0.010556686 0.010556686 0.060740307 4.041202 4.780159 
701 5 6 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 0 23 120 2 0 0.8378542 0.16214578 1.0 1.0 0.016756717 5.8991165 4.173631 0.005865961 0.008239065 0.005865961 0.008239065 0.06950973 0.005865961 0.2930641 0.005865961 0.06492493 0.008239065 0.012640227 0.018740349 0.016756717 0.010484759 0.049615044 0.04798416 0.016756717 0.051235612 0.018740349 0.018740349 0.018740349 0.012640227 0.008239065 0.012640227 0.005865961 0.031652384 0.022593012 0.005865961 0.0672249 0.005865961 0.016756717 0.005865961 0.014726423 0.010484759 0.005865961 0.005865961 0.005865961 0.005865961 0.016756717 5.8991165 4.173631 
701 5 7 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 144 1 0 0.6177018 0.3822982 1.0 1.0 0.009881994 6.660982 4.760974 0.009881994 0.009881994 0.009881994 0.009881994 0.009881994 0.009881994 0.009881994 0.009881994 0.009881994 0.013693242 0.013693242 0.013693242 0.013693242 0.009881994 0.009881994 0.009881994 0.078413375 0.08109182 0.009881994 0.029485863 0.009881994 0.07110695 0.013693242 0.019825697 0.084175415 0.024948018 0.01693277 0.08751788 0.03159809 0.024948018 0.0355814 0.02727545 0.02727545 0.02727545 0.019825697 0.019825697 0.009881994 0.07620071 0.009881994 6.660982 4.760974 
701 5 8 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 168 0 0 0.38103154 0.6189685 1.0 1.0 0.08754643 3.5138078 4.8584976 0.013347888 0.013347888 0.016060326 0.013347888 0.025334354 0.013347888 0.0917686 0.016060326 0.019960348 0.02416875 0.022903852 0.018180477 0.027435336 0.026418783 0.022903852 0.028394125 0.02416875 0.02416875 0.02416875 0.019960348 0.016060326 0.019960348 0.013347888 0.09569672 0.026418783 0.013347888 0.09569672 0.013347888 0.08754643 0.013347888 0.02151393 0.018180477 0.013347888 0.013347888 0.013347888 0.013347888 0.013347888 0.013347888 0.08754643 3.5138078 4.8584976 
701 5 9 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 0 23 192 1 1 0.22314641 0.7768535 1.0 0.99999994 0.07794928 3.6813207 4.1937156 0.0108210845 0.0108210845 0.0108210845 0.0108210845 0.0108210845 0.0108210845 0.0108210845 0.011845815 0.011845815 0.011845815 0.011845815 0.0108210845 0.0108210845 0.31298238 0.01934197 0.07962487 0.0108210845 0.015136756 0.0108210845 0.076138 0.011845815 0.013276074 0.020089349 0.014311251 0.012631197 0.020495111 0.01549685 0.014311251 0.01614033 0.014744101 0.014744101 0.014744101 0.013276074 0.011845815 0.013276074 0.07794928 0.020362968 0.0108210845 0.07794928 3.6813207 4.1937156 
701 5 10 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 216 1 1 0.5887569 0.41124308 1.0 0.99999994 0.14868394 2.7496793 4.587688 0.009901578 0.009901578 0.009901578 0.009901578 0.009901578 0.009901578 0.009901578 0.009901578 0.009901578 0.009901578 0.009901578 0.009901578 0.009901578 0.009901578 0.009901578 0.01512097 0.01512097 0.01512097 0.01512097 0.009901578 0.009901578 0.038978286 0.01512097 0.14868394 0.009901578 0.054013442 0.009901578 0.1392339 0.01512097 0.022912389 0.03195539 0.029162312 0.019294372 0.057679426 0.05586745 0.059452496 0.03195539 0.03195539 0.14868394 2.7496793 4.587688 
701 5 11 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 2 1 0.6797799 0.3202202 1.0 1.0 0.03218404 4.9575105 4.2291665 0.0068449667 0.0068449667 0.0068449667 0.00857425 0.00857425 0.00857425 0.0068449667 0.0068449667 0.016415361 0.00857425 0.047342937 0.0068449667 0.016810719 0.0068449667 0.03218404 0.00857425 0.011621273 0.015592476 0.01432759 0.010151917 0.019131362 0.017988687 0.01432759 0.020242736 0.015592476 0.040932313 0.040932313 0.011621273 0.00857425 0.011621273 0.0068449667 0.21777621 0.042492848 0.0068449667 0.03443926 0.03218404 0.0068449667 0.19637619 0.03218404 4.9575105 4.2291665 
701 5 12 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 264 1 1 0.12487994 0.8751201 1.0 1.0 0.06655484 3.9093125 3.6513796 0.0067178267 0.04975494 0.35911813 0.009457157 0.0067178267 0.11627789 0.0071014357 0.0075979116 0.008073984 0.007936557 0.0073787305 0.008409393 0.008307831 0.007936557 0.0095797265 0.008073984 0.008073984 0.008073984 0.0075979116 0.0071014357 0.0075979116 0.0067178267 0.10293717 0.008307831 0.0067178267 0.06655484 0.0067178267 0.066259876 0.0067178267 0.007780108 0.0073787305 0.0067178267 0.0067178267 0.0067178267 0.0067178267 0.0067178267 0.0067178267 0.0067178267 0.06655484 3.9093125 3.6513796 
701 6 1 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 0 0 NA NA 68 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 6 2 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 55 96 4 600000 0 0 23 24 0 0 0.5994186 0.4005814 1.0 1.0 0.043151084 4.5344596 5.129843 0.014683301 0.014683301 0.019168412 0.043151084 0.014683301 0.03268562 0.014683301 0.0381593 0.019168412 0.026512802 0.03549308 0.03268562 0.023037504 0.040706377 0.040706377 0.03268562 0.04550651 0.03549308 0.03549308 0.03268562 0.026512802 0.019168412 0.026512802 0.014683301 0.043151084 0.0381593 0.014683301 0.040706377 0.014683301 0.03549308 0.014683301 0.023037504 0.023037504 0.014683301 0.014683301 0.014683301 0.014683301 0.014683301 0.043151084 4.5344596 5.129843 
701 6 3 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 48 1 0 0.8734836 0.12651637 1.0 1.0 0.13034943 2.939544 4.2175694 0.011025483 0.016296152 0.044568248 0.053325202 0.03555259 0.0930349 0.089033395 0.021326127 0.011025483 0.021326127 0.0053383335 0.15657835 0.09701162 0.0053383335 0.044568248 0.0053383335 0.03555259 0.0053383335 0.13034943 0.016296152 0.0053383335 0.0053383335 0.0053383335 0.0053383335 0.0053383335 0.0053383335 0.0053383335 0.0053383335 0.011025483 0.0053383335 0.0053383335 0.0053383335 0.0053383335 0.0053383335 0.0053383335 0.0053383335 0.0053383335 0.0053383335 0.13034943 2.939544 4.2175694 
701 6 4 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 72 1 0 0.94035834 0.059641678 1.0 1.0 0.014587475 6.099126 3.07132 0.004854359 0.0068597444 0.004854359 0.0068597444 0.0068597444 0.5823034 0.004854359 0.014587475 0.004854359 0.018343134 0.0068597444 0.010768665 0.016472109 0.014587475 0.008828051 0.020202111 0.020202111 0.014587475 0.023888668 0.016472109 0.016472109 0.014587475 0.010768665 0.0068597444 0.010768665 0.004854359 0.022050282 0.018343134 0.004854359 0.020202111 0.004854359 0.016472109 0.004854359 0.012567681 0.008828051 0.004854359 0.004854359 0.004854359 0.014587475 6.099126 3.07132 
701 6 5 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 96 1 0 0.6509245 0.34907553 1.0 1.0 0.022071341 5.501682 4.7981567 0.010305234 0.010305234 0.010305234 0.013092153 0.010305234 0.010305234 0.013092153 0.013092153 0.0693719 0.010305234 0.022071341 0.010305234 0.025864195 0.013092153 0.017888872 0.024008002 0.081804454 0.015590047 0.027651493 0.12514941 0.022071341 0.031053321 0.08278287 0.024008002 0.053632934 0.017888872 0.013092153 0.017888872 0.010305234 0.029378833 0.025864195 0.010305234 0.027651493 0.010305234 0.024008002 0.039963037 0.015590047 0.010305234 0.022071341 5.501682 4.7981567 
701 6 6 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 0 23 120 1 0 0.80509394 0.1949061 1.0 1.0 0.24257077 2.0435224 4.266847 0.0058830353 0.037079368 0.026251152 0.015451657 0.023671523 0.021021789 0.012481898 0.028770708 0.028770708 0.021021789 0.033658676 0.023671523 0.023671523 0.037079368 0.10297251 0.00932785 0.015451657 0.0058830353 0.11381961 0.24257077 0.0058830353 0.028770708 0.0058830353 0.023671523 0.0058830353 0.024203666 0.012481898 0.0058830353 0.0058830353 0.0058830353 0.0058830353 0.0058830353 0.0058830353 0.0058830353 0.0058830353 0.0058830353 0.0058830353 0.0058830353 0.24257077 2.0435224 4.266847 
701 6 7 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 60 96 4 600000 0 0 23 144 2 0 0.8139847 0.18601526 1.0 0.99999994 0.20905231 2.258064 4.15488 0.005477318 0.005477318 0.0076190983 0.005477318 0.0076190983 0.0076190983 0.08270017 0.005477318 0.20905231 0.005477318 0.01863258 0.0076190983 0.011547422 0.016929168 0.0151855685 0.009629456 0.020301066 0.020301066 0.051524285 0.15108266 0.016929168 0.016929168 0.02409324 0.011547422 0.0076190983 0.011547422 0.005477318 0.021938747 0.028892055 0.005477318 0.020301066 0.005477318 0.12067835 0.005477318 0.016434053 0.005477318 0.005477318 0.005477318 0.20905231 2.258064 4.15488 
