dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref cpitch.order.stm.cpintfref cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref cpitch.weight.stm.cpintfref cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 3 9 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 192 3 0 0.8719002 0.12809983 1.0 1.0 0.020008883 5.6432157 4.1716423 0.004652908 0.037915733 0.018613497 0.0015802162 0.016417611 0.0015690806 0.004652908 0.020008883 0.0058637406 0.14924036 0.003228548 0.053124577 0.0053776274 0.037915733 0.018613497 0.0015802162 0.016417611 0.0015690806 0.004652908 0.020008883 0.0058637406 0.14924036 0.003228548 0.053124577 0.0053776274 0.037915733 0.018613497 0.0015802162 0.016417611 0.0015690806 0.004652908 0.020008883 0.0058637406 0.14924036 0.003228548 0.053124577 0.0053776274 0.037915733 0.004652908 0.020008883 5.6432157 4.1716423 
700 3 10 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 3 0 0.8022811 0.19771884 0.99999994 1.0 0.0071472903 7.128388 4.448993 0.044696596 0.0013820729 0.019445205 6.6364405e-4 0.09467131 0.0071472903 0.044696596 0.051769096 0.0032941066 0.04620559 0.0016022134 0.029528085 0.0026697742 0.0013820729 0.019445205 6.6364405e-4 0.09467131 0.0071472903 0.044696596 0.051769096 0.0032941066 0.04620559 0.0016022134 0.029528085 0.0026697742 0.0013820729 0.019445205 6.6364405e-4 0.09467131 0.0071472903 0.044696596 0.051769096 0.0032941066 0.04620559 0.0016022134 0.029528085 0.0026697742 0.0013820729 0.044696596 0.0071472903 7.128388 4.448993 
700 3 11 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 2 0 0.84619135 0.15380868 1.0 1.0 0.00119771 9.705506 4.314918 0.006261501 0.0014828759 0.03249538 0.0059846384 0.11931405 0.046032365 0.006261501 0.064409025 0.00119771 0.028226444 0.0140193235 0.0023823036 0.006859077 0.0014828759 0.03249538 0.0059846384 0.11931405 0.046032365 0.006261501 0.064409025 0.00119771 0.028226444 0.0140193235 0.0023823036 0.006859077 0.0014828759 0.03249538 0.0059846384 0.11931405 0.046032365 0.006261501 0.064409025 0.00119771 0.028226444 0.0140193235 0.0023823036 0.006859077 0.0014828759 0.006261501 0.00119771 9.705506 4.314918 
700 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 2 0 0.88606733 0.11393266 1.0 1.0 0.020190742 5.6301622 4.13985 0.020190742 0.0040983036 0.017195001 0.0010756036 0.018459734 0.0037455289 0.020190742 0.013457519 0.048925906 0.16058104 0.0038016345 0.02562566 0.001350047 0.0040983036 0.017195001 0.0010756036 0.018459734 0.0037455289 0.020190742 0.013457519 0.048925906 0.16058104 0.0038016345 0.02562566 0.001350047 0.0040983036 0.017195001 0.0010756036 0.018459734 0.0037455289 0.020190742 0.013457519 0.048925906 0.16058104 0.0038016345 0.02562566 0.001350047 0.0040983036 0.020190742 0.020190742 5.6301622 4.13985 
700 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 2 0 0.8304558 0.16954425 1.0 1.0 6.9774943e-4 10.485003 4.416215 0.034285966 0.004796541 0.029159324 9.384641e-4 0.12285533 0.0058640586 0.034285966 0.03722241 0.025900846 0.03518894 8.9495815e-4 0.011072563 6.9774943e-4 0.004796541 0.029159324 9.384641e-4 0.12285533 0.0058640586 0.034285966 0.03722241 0.025900846 0.03518894 8.9495815e-4 0.011072563 6.9774943e-4 0.004796541 0.029159324 9.384641e-4 0.12285533 0.0058640586 0.034285966 0.03722241 0.025900846 0.03518894 8.9495815e-4 0.011072563 6.9774943e-4 0.004796541 0.034285966 6.9774943e-4 10.485003 4.416215 
700 4 1 "Webern_froh_2" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 0 23 0 0 0 0.6881845 0.31181547 1.0 1.0 0.056617137 4.142617 4.918518 0.02940932 0.01912617 0.054843083 0.0027107012 0.046302557 0.0108784875 0.02940932 0.034580514 0.0065814476 0.056617137 0.007828063 0.02967717 0.008797031 0.01912617 0.054843083 0.0027107012 0.046302557 0.0108784875 0.02940932 0.034580514 0.0065814476 0.056617137 0.007828063 0.02967717 0.008797031 0.01912617 0.054843083 0.0027107012 0.046302557 0.0108784875 0.02940932 0.034580514 0.0065814476 0.056617137 0.007828063 0.02967717 0.008797031 0.01912617 0.02940932 0.056617137 4.142617 4.918518 
700 4 2 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 600000 0 0 23 24 1 0 0.58486044 0.4151396 1.0 1.0 0.12156102 3.0402474 4.5999417 0.020683445 0.0096680885 0.036444433 0.0025183822 0.016931137 0.0067800013 0.020683445 0.039828792 0.01157137 0.12156102 0.010967573 0.03286495 0.0065024793 0.0096680885 0.036444433 0.0025183822 0.016931137 0.0067800013 0.020683445 0.039828792 0.01157137 0.12156102 0.010967573 0.03286495 0.0065024793 0.0096680885 0.036444433 0.0025183822 0.016931137 0.0067800013 0.020683445 0.039828792 0.01157137 0.12156102 0.010967573 0.03286495 0.0065024793 0.0096680885 0.020683445 0.12156102 3.0402474 4.5999417 
700 4 3 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 48 2 1 0.59030914 0.40969083 1.0 1.0 0.006087346 7.3599706 4.5862765 0.01858525 0.010934995 0.03618235 0.004346684 0.016845677 0.006242218 0.01858525 0.03503602 0.012134239 0.1257572 0.009740521 0.035405643 0.006087346 0.010934995 0.03618235 0.004346684 0.016845677 0.006242218 0.01858525 0.03503602 0.012134239 0.1257572 0.009740521 0.035405643 0.006087346 0.010934995 0.03618235 0.004346684 0.016845677 0.006242218 0.01858525 0.03503602 0.012134239 0.1257572 0.009740521 0.035405643 0.006087346 0.010934995 0.01858525 0.006087346 7.3599706 4.5862765 
700 4 4 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 72 3 0 0.5013467 0.49865323 1.0 1.0 0.011732171 6.4133863 4.9088573 0.014748572 0.011732171 0.03809115 0.0029731588 0.024407208 0.015877523 0.014748572 0.021969007 0.0056737144 0.07365748 0.02806139 0.02619879 0.056200035 0.011732171 0.03809115 0.0029731588 0.024407208 0.015877523 0.014748572 0.021969007 0.0056737144 0.07365748 0.02806139 0.02619879 0.056200035 0.011732171 0.03809115 0.0029731588 0.024407208 0.015877523 0.014748572 0.021969007 0.0056737144 0.07365748 0.02806139 0.02619879 0.056200035 0.011732171 0.014748572 0.011732171 6.4133863 4.9088573 
700 4 5 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 96 3 0 0.93608624 0.06391375 1.0 1.0 0.0011444903 9.771079 3.5652196 0.0021194518 0.041849624 0.19509959 0.0012631215 0.015188543 8.439476e-4 0.0021194518 0.0016147532 0.0010250116 0.015045259 0.0011444903 0.041731406 0.0010453576 0.041849624 0.19509959 0.0012631215 0.015188543 8.439476e-4 0.0021194518 0.0016147532 0.0010250116 0.015045259 0.0011444903 0.041731406 0.0010453576 0.041849624 0.19509959 0.0012631215 0.015188543 8.439476e-4 0.0021194518 0.0016147532 0.0010250116 0.015045259 0.0011444903 0.041731406 0.0010453576 0.041849624 0.0021194518 0.0011444903 9.771079 3.5652196 
700 4 6 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 120 2 0 0.7705474 0.22945261 0.99999994 1.0 0.053529907 4.223511 4.5260077 0.0037721903 0.006297864 0.014926615 0.006286984 0.006968317 0.007954936 0.0037721903 0.01779049 0.006286984 0.09195275 0.053529907 0.07126474 0.041687485 0.006297864 0.014926615 0.006286984 0.006968317 0.007954936 0.0037721903 0.01779049 0.006286984 0.09195275 0.053529907 0.07126474 0.041687485 0.006297864 0.014926615 0.006286984 0.006968317 0.007954936 0.0037721903 0.01779049 0.006286984 0.09195275 0.053529907 0.07126474 0.041687485 0.006297864 0.0037721903 0.053529907 4.223511 4.5260077 
700 4 7 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 144 3 1 0.592546 0.40745398 0.99999994 1.0 0.008463801 6.8844786 4.6789556 0.0050782803 0.0093288515 0.016806215 0.008463801 0.008495303 0.0099524455 0.0050782803 0.018536547 0.008463801 0.07693549 0.07775708 0.040116627 0.04690373 0.0093288515 0.016806215 0.008463801 0.008495303 0.0099524455 0.0050782803 0.018536547 0.008463801 0.07693549 0.07775708 0.040116627 0.04690373 0.0093288515 0.016806215 0.008463801 0.008495303 0.0099524455 0.0050782803 0.018536547 0.008463801 0.07693549 0.07775708 0.040116627 0.04690373 0.0093288515 0.0050782803 0.008463801 6.8844786 4.6789556 
700 4 8 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 0 23 168 2 0 0.9072746 0.09272541 1.0 1.0 0.013851885 6.1737742 3.9442089 0.012454208 0.005680697 0.1741523 0.0069796094 0.063060656 0.006191678 0.012454208 0.011344009 0.0011737583 0.022572732 0.0016009358 0.013851885 0.004074401 0.005680697 0.1741523 0.0069796094 0.063060656 0.006191678 0.012454208 0.011344009 0.0011737583 0.022572732 0.0016009358 0.013851885 0.004074401 0.005680697 0.1741523 0.0069796094 0.063060656 0.006191678 0.012454208 0.011344009 0.0011737583 0.022572732 0.0016009358 0.013851885 0.004074401 0.005680697 0.012454208 0.013851885 6.1737742 3.9442089 
700 4 9 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 192 2 0 0.84680915 0.1531909 1.0 1.0 0.010762788 6.537804 4.255449 0.00306932 0.024208222 0.010762788 0.0011485546 0.07687282 0.0010997423 0.00306932 0.012628085 0.0037180355 0.1203326 0.0021994868 0.033622894 0.03355519 0.024208222 0.010762788 0.0011485546 0.07687282 0.0010997423 0.00306932 0.012628085 0.0037180355 0.1203326 0.0021994868 0.033622894 0.03355519 0.024208222 0.010762788 0.0011485546 0.07687282 0.0010997423 0.00306932 0.012628085 0.0037180355 0.1203326 0.0021994868 0.033622894 0.03355519 0.024208222 0.00306932 0.010762788 6.537804 4.255449 
700 4 10 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 2 0 0.74712163 0.25287843 1.0 1.0 0.0030214728 8.370532 4.6300955 0.017056653 0.049239 0.08142557 0.001981987 0.03888868 0.0030214728 0.017056653 0.015304074 0.0010630816 0.036163524 0.0021643024 0.05094074 0.008300156 0.049239 0.08142557 0.001981987 0.03888868 0.0030214728 0.017056653 0.015304074 0.0010630816 0.036163524 0.0021643024 0.05094074 0.008300156 0.049239 0.08142557 0.001981987 0.03888868 0.0030214728 0.017056653 0.015304074 0.0010630816 0.036163524 0.0021643024 0.05094074 0.008300156 0.049239 0.017056653 0.0030214728 8.370532 4.6300955 
700 4 11 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 240 2 0 0.81654936 0.18345064 1.0 1.0 0.006549283 7.2544475 4.474546 0.006549283 0.0017979083 0.03659364 0.009329275 0.09687653 0.05863392 0.006549283 0.061151963 0.001865782 0.029348182 0.0131728 0.0028696184 0.010178948 0.0017979083 0.03659364 0.009329275 0.09687653 0.05863392 0.006549283 0.061151963 0.001865782 0.029348182 0.0131728 0.0028696184 0.010178948 0.0017979083 0.03659364 0.009329275 0.09687653 0.05863392 0.006549283 0.061151963 0.001865782 0.029348182 0.0131728 0.0028696184 0.010178948 0.0017979083 0.006549283 0.006549283 7.2544475 4.474546 
700 4 12 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 264 2 0 0.7941166 0.20588334 0.99999994 1.0 0.082221024 3.6043487 4.5320797 0.03940233 0.0053877686 0.047640037 0.0017188034 0.082221024 0.0019426285 0.03940233 0.050565705 0.0073779644 0.051101163 0.0028813842 0.013622583 0.0014078383 0.0053877686 0.047640037 0.0017188034 0.082221024 0.0019426285 0.03940233 0.050565705 0.0073779644 0.051101163 0.0028813842 0.013622583 0.0014078383 0.0053877686 0.047640037 0.0017188034 0.082221024 0.0019426285 0.03940233 0.050565705 0.0073779644 0.051101163 0.0028813842 0.013622583 0.0014078383 0.0053877686 0.03940233 0.082221024 3.6043487 4.5320797 
700 5 1 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 0 0 NA NA 61 96 4 600000 0 0 23 0 0 0 0.68819296 0.31180704 1.0 1.0 0.0027106297 8.527157 4.9184923 0.029409584 0.019126188 0.054843653 0.0027106297 0.04630294 0.010878385 0.029409584 0.03457593 0.006571277 0.05662154 0.00783726 0.029677253 0.008796925 0.019126188 0.054843653 0.0027106297 0.04630294 0.010878385 0.029409584 0.03457593 0.006571277 0.05662154 0.00783726 0.029677253 0.008796925 0.019126188 0.054843653 0.0027106297 0.04630294 0.010878385 0.029409584 0.03457593 0.006571277 0.05662154 0.00783726 0.029677253 0.008796925 0.019126188 0.029409584 0.0027106297 8.527157 4.9184923 
700 5 2 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 0 23 24 1 0 0.60005116 0.39994878 0.99999994 1.0 0.071295366 3.8100479 4.945335 0.020679193 0.0125970645 0.053212043 0.034643576 0.071295366 0.015482476 0.020679193 0.023110816 0.005148938 0.034586832 0.0060038846 0.02744688 0.011141105 0.0125970645 0.053212043 0.034643576 0.071295366 0.015482476 0.020679193 0.023110816 0.005148938 0.034586832 0.0060038846 0.02744688 0.011141105 0.0125970645 0.053212043 0.034643576 0.071295366 0.015482476 0.020679193 0.023110816 0.005148938 0.034586832 0.0060038846 0.02744688 0.011141105 0.0125970645 0.020679193 0.071295366 3.8100479 4.945335 
700 5 3 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 0 23 48 2 0 0.6237381 0.37626195 1.0 0.99999994 0.014751793 6.082966 4.783364 0.034680046 0.014751793 0.057979032 0.02216573 0.08547738 0.014462411 0.034680046 0.020324998 0.0032915233 0.029633725 0.0023355922 0.014829636 0.0053641587 0.014751793 0.057979032 0.02216573 0.08547738 0.014462411 0.034680046 0.020324998 0.0032915233 0.029633725 0.0023355922 0.014829636 0.0053641587 0.014751793 0.057979032 0.02216573 0.08547738 0.014462411 0.034680046 0.020324998 0.0032915233 0.029633725 0.0023355922 0.014829636 0.0053641587 0.014751793 0.034680046 0.014751793 6.082966 4.783364 
700 5 4 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 72 3 0 0.93221337 0.067786634 1.0 1.0 0.07802705 3.6798818 3.5797217 0.0021162387 0.015918436 0.07802705 8.49855e-4 0.018293828 5.2246795e-4 0.0021162387 9.969741e-4 6.3405e-4 0.030912159 7.442141e-4 0.17700407 5.9702806e-4 0.015918436 0.07802705 8.49855e-4 0.018293828 5.2246795e-4 0.0021162387 9.969741e-4 6.3405e-4 0.030912159 7.442141e-4 0.17700407 5.9702806e-4 0.015918436 0.07802705 8.49855e-4 0.018293828 5.2246795e-4 0.0021162387 9.969741e-4 6.3405e-4 0.030912159 7.442141e-4 0.17700407 5.9702806e-4 0.015918436 0.0021162387 0.07802705 3.6798818 3.5797217 
700 5 5 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 96 3 0 0.69308054 0.30691943 1.0 1.0 0.0054589165 7.51717 4.724005 0.01937806 0.0338129 0.059505604 0.0084962435 0.08684063 0.0067784684 0.01937806 0.007230227 0.004943482 0.04036404 0.0054589165 0.030140856 0.006194203 0.0338129 0.059505604 0.0084962435 0.08684063 0.0067784684 0.01937806 0.007230227 0.004943482 0.04036404 0.0054589165 0.030140856 0.006194203 0.0338129 0.059505604 0.0084962435 0.08684063 0.0067784684 0.01937806 0.007230227 0.004943482 0.04036404 0.0054589165 0.030140856 0.006194203 0.0338129 0.01937806 0.0054589165 7.51717 4.724005 
700 5 6 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 120 3 0 0.8022866 0.19771343 1.0 1.0 0.08876554 3.4938564 4.485118 0.0032731565 0.0051129297 0.023863338 0.00681724 0.0071795234 0.012154345 0.0032731565 0.026733339 0.0054552606 0.08876554 0.091345645 0.013421536 0.045325093 0.0051129297 0.023863338 0.00681724 0.0071795234 0.012154345 0.0032731565 0.026733339 0.0054552606 0.08876554 0.091345645 0.013421536 0.045325093 0.0051129297 0.023863338 0.00681724 0.0071795234 0.012154345 0.0032731565 0.026733339 0.0054552606 0.08876554 0.091345645 0.013421536 0.045325093 0.0051129297 0.0032731565 0.08876554 3.4938564 4.485118 
700 5 7 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 0 23 144 4 0 0.86154616 0.13845386 1.0 1.0 0.005646696 7.4683776 4.248179 0.004444163 0.012066964 0.030619187 1.6006792e-4 0.0033489696 0.005672781 0.004444163 0.1001591 0.10892038 0.029924711 0.018987767 0.0063974382 0.005646696 0.012066964 0.030619187 1.6006792e-4 0.0033489696 0.005672781 0.004444163 0.1001591 0.10892038 0.029924711 0.018987767 0.0063974382 0.005646696 0.012066964 0.030619187 1.6006792e-4 0.0033489696 0.005672781 0.004444163 0.1001591 0.10892038 0.029924711 0.018987767 0.0063974382 0.005646696 0.012066964 0.004444163 0.005646696 7.4683776 4.248179 
700 5 8 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 168 3 0 0.6263651 0.3736349 1.0 1.0 0.02776014 5.170841 4.976809 0.016008608 0.014345899 0.05707715 0.0023607574 0.032598224 0.014618704 0.016008608 0.022534082 0.004266652 0.04847082 0.042526145 0.02776014 0.035311785 0.014345899 0.05707715 0.0023607574 0.032598224 0.014618704 0.016008608 0.022534082 0.004266652 0.04847082 0.042526145 0.02776014 0.035311785 0.014345899 0.05707715 0.0023607574 0.032598224 0.014618704 0.016008608 0.022534082 0.004266652 0.04847082 0.042526145 0.02776014 0.035311785 0.014345899 0.016008608 0.02776014 5.170841 4.976809 
700 5 9 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 192 4 0 0.8484004 0.15159962 1.0 1.0 0.024509648 5.3505063 4.309724 0.0039467528 0.03249658 0.028936526 0.0014158564 0.014497351 0.0014100514 0.0039467528 0.024509648 0.004778053 0.13194935 0.00271468 0.05807218 0.0151428925 0.03249658 0.028936526 0.0014158564 0.014497351 0.0014100514 0.0039467528 0.024509648 0.004778053 0.13194935 0.00271468 0.05807218 0.0151428925 0.03249658 0.028936526 0.0014158564 0.014497351 0.0014100514 0.0039467528 0.024509648 0.004778053 0.13194935 0.00271468 0.05807218 0.0151428925 0.03249658 0.0039467528 0.024509648 5.3505063 4.309724 
700 5 10 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 216 4 0 0.7644743 0.23552577 1.0 1.0 0.002265436 8.7859955 4.6174603 0.045879003 0.0027101934 0.021955846 0.0013655436 0.041221935 0.013537498 0.045879003 0.038916696 0.002265436 0.052331015 0.0031626597 0.074823305 0.003674821 0.0027101934 0.021955846 0.0013655436 0.041221935 0.013537498 0.045879003 0.038916696 0.002265436 0.052331015 0.0031626597 0.074823305 0.003674821 0.0027101934 0.021955846 0.0013655436 0.041221935 0.013537498 0.045879003 0.038916696 0.002265436 0.052331015 0.0031626597 0.074823305 0.003674821 0.0027101934 0.045879003 0.002265436 8.7859955 4.6174603 
700 5 11 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 240 3 0 0.8643601 0.13563994 1.0 1.0 0.008963415 6.801736 4.2486773 0.019878577 0.0035806089 0.014607444 9.780726e-4 0.08148674 0.008963415 0.019878577 0.01150193 0.021658843 0.13006419 0.003351611 0.021560635 0.0012553479 0.0035806089 0.014607444 9.780726e-4 0.08148674 0.008963415 0.019878577 0.01150193 0.021658843 0.13006419 0.003351611 0.021560635 0.0012553479 0.0035806089 0.014607444 9.780726e-4 0.08148674 0.008963415 0.019878577 0.01150193 0.021658843 0.13006419 0.003351611 0.021560635 0.0012553479 0.0035806089 0.019878577 0.008963415 6.801736 4.2486773 
700 5 12 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 0 23 264 3 0 0.8620829 0.13791715 1.0 1.0 0.091315486 3.4529967 4.2472024 0.091315486 8.099188e-4 0.014754558 0.0023839702 0.046394665 0.02176349 0.091315486 0.07075753 9.02879e-4 0.012336227 0.0058743013 0.0013057324 0.0035876888 8.099188e-4 0.014754558 0.0023839702 0.046394665 0.02176349 0.091315486 0.07075753 9.02879e-4 0.012336227 0.0058743013 0.0013057324 0.0035876888 8.099188e-4 0.014754558 0.0023839702 0.046394665 0.02176349 0.091315486 0.07075753 9.02879e-4 0.012336227 0.0058743013 0.0013057324 0.0035876888 8.099188e-4 0.091315486 0.091315486 3.4529967 4.2472024 
700 6 1 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 0 0 NA NA 56 96 4 600000 0 0 23 0 0 0 0.68821645 0.3117836 1.0 1.0 0.0078276675 6.9972014 4.9184103 0.029410332 0.019126251 0.054845262 0.002710431 0.046308197 0.010878104 0.029410332 0.034576405 0.0065709944 0.05662327 0.0078276675 0.029677503 0.008796634 0.019126251 0.054845262 0.002710431 0.046308197 0.010878104 0.029410332 0.034576405 0.0065709944 0.05662327 0.0078276675 0.029677503 0.008796634 0.019126251 0.054845262 0.002710431 0.046308197 0.010878104 0.029410332 0.034576405 0.0065709944 0.05662327 0.0078276675 0.029677503 0.008796634 0.019126251 0.029410332 0.0078276675 6.9972014 4.9184103 
700 6 2 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 24 1 0 0.60365397 0.39634597 1.0 1.0 0.022320898 5.4854608 4.8217115 0.006899962 0.008991749 0.022320898 0.011988997 0.012465294 0.013827874 0.006899962 0.02597749 0.011499936 0.06755333 0.07950381 0.022640215 0.042066548 0.008991749 0.022320898 0.011988997 0.012465294 0.013827874 0.006899962 0.02597749 0.011499936 0.06755333 0.07950381 0.022640215 0.042066548 0.008991749 0.022320898 0.011988997 0.012465294 0.013827874 0.006899962 0.02597749 0.011499936 0.06755333 0.07950381 0.022640215 0.042066548 0.008991749 0.006899962 0.022320898 5.4854608 4.8217115 
700 6 3 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 48 2 0 0.6091602 0.39083976 1.0 1.0 0.022007307 5.5058737 4.7774696 0.012550769 0.022007307 0.09212596 0.01756319 0.04428245 0.012588549 0.012550769 0.01968131 0.001860733 0.020294856 0.0054048835 0.01426809 0.0550023 0.022007307 0.09212596 0.01756319 0.04428245 0.012588549 0.012550769 0.01968131 0.001860733 0.020294856 0.0054048835 0.01426809 0.0550023 0.022007307 0.09212596 0.01756319 0.04428245 0.012588549 0.012550769 0.01968131 0.001860733 0.020294856 0.0054048835 0.01426809 0.0550023 0.022007307 0.012550769 0.022007307 5.5058737 4.7774696 
700 6 4 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 72 3 0 0.869249 0.13075094 1.0 1.0 0.0012682742 9.622918 3.9765396 0.0032640598 0.02026312 0.10285198 0.0012682742 0.101816766 0.0010163584 0.0032640598 0.0027728716 0.001194094 0.017614435 0.0017274875 0.06927698 0.0013365737 0.02026312 0.10285198 0.0012682742 0.101816766 0.0010163584 0.0032640598 0.0027728716 0.001194094 0.017614435 0.0017274875 0.06927698 0.0013365737 0.02026312 0.10285198 0.0012682742 0.101816766 0.0010163584 0.0032640598 0.0027728716 0.001194094 0.017614435 0.0017274875 0.06927698 0.0013365737 0.02026312 0.0032640598 0.0012682742 9.622918 3.9765396 
700 6 5 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 96 2 0 0.9895473 0.010452742 0.99999994 1.0 0.0026548887 8.557133 2.6833816 0.004429607 0.001299619 0.020845583 0.0037585457 0.27952912 0.0029351118 0.004429607 0.0026548887 2.438641e-4 0.005995434 3.175714e-4 0.006343963 0.0015936632 0.001299619 0.020845583 0.0037585457 0.27952912 0.0029351118 0.004429607 0.0026548887 2.438641e-4 0.005995434 3.175714e-4 0.006343963 0.0015936632 0.001299619 0.020845583 0.0037585457 0.27952912 0.0029351118 0.004429607 0.0026548887 2.438641e-4 0.005995434 3.175714e-4 0.006343963 0.0015936632 0.001299619 0.004429607 0.0026548887 8.557133 2.6833816 
700 6 6 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 120 1 0 0.7462599 0.2537401 1.0 1.0 0.0032442838 8.267884 4.7014184 0.056415047 0.005763752 0.0134640485 0.0029722059 0.039445654 0.023779456 0.056415047 0.060902607 0.0032442838 0.060244575 0.0067474027 0.0153809525 0.005442095 0.005763752 0.0134640485 0.0029722059 0.039445654 0.023779456 0.056415047 0.060902607 0.0032442838 0.060244575 0.0067474027 0.0153809525 0.005442095 0.005763752 0.0134640485 0.0029722059 0.039445654 0.023779456 0.056415047 0.060902607 0.0032442838 0.060244575 0.0067474027 0.0153809525 0.005442095 0.005763752 0.056415047 0.0032442838 8.267884 4.7014184 
700 6 7 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 144 2 0 0.8635077 0.13649231 1.0 1.0 0.011044232 6.500563 4.2938204 0.024462454 0.0046975133 0.019142143 0.0012849563 0.025109082 0.011044232 0.024462454 0.015075206 0.028366445 0.1546939 0.004396133 0.02568876 0.0014983481 0.0046975133 0.019142143 0.0012849563 0.025109082 0.011044232 0.024462454 0.015075206 0.028366445 0.1546939 0.004396133 0.02568876 0.0014983481 0.0046975133 0.019142143 0.0012849563 0.025109082 0.011044232 0.024462454 0.015075206 0.028366445 0.1546939 0.004396133 0.02568876 0.0014983481 0.0046975133 0.024462454 0.011044232 6.500563 4.2938204 
