dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpitch cpitch.order.stm.cpint-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpitch cpitch.weight.stm.cpint-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 6 10 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 500000 0 0 23 216 1 0 0.86784 0.13216 1.0 1.0 0.009752534 6.680007 3.863983 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 0.04330092 0.009752534 0.009752534 0.009752534 0.009752534 0.38730466 0.06433411 0.009752534 0.04330092 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 0.07282888 0.009752534 0.009752534 0.04330092 0.009752534 0.04330092 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 0.009752534 6.680007 3.863983 
701 6 11 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 240 0 0 0.3629703 0.6370297 1.0 1.0 0.017338354 5.8498893 4.6542573 0.017338354 0.017338354 0.017338354 0.017338354 0.017338354 0.017338354 0.017338354 0.030812168 0.017338354 0.017338354 0.017338354 0.038100343 0.017338354 0.017338354 0.030812168 0.017338354 0.017338354 0.25687608 0.017338354 0.017338354 0.030812168 0.017338354 0.030812168 0.017338354 0.017338354 0.017338354 0.017338354 0.017338354 0.030812168 0.017338354 0.017338354 0.030812168 0.017338354 0.017338354 0.017338354 0.017338354 0.017338354 0.017338354 0.017338354 5.8498893 4.6542573 
701 6 12 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 500000 0 0 23 264 0 0 0.39867604 0.60132396 1.0 1.0 0.033792313 4.8871613 4.6290255 0.017038012 0.017038012 0.017038012 0.017038012 0.017038012 0.033792313 0.017038012 0.033792313 0.017038012 0.017038012 0.017038012 0.017038012 0.042909253 0.017038012 0.017038012 0.033792313 0.017038012 0.017038012 0.017038012 0.017038012 0.259951 0.033792313 0.017038012 0.017038012 0.017038012 0.017038012 0.017038012 0.033792313 0.017038012 0.017038012 0.017038012 0.017038012 0.017038012 0.017038012 0.017038012 0.017038012 0.017038012 0.017038012 0.033792313 4.8871613 4.6290255 
701 6 13 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 500000 0 0 23 288 1 0 0.9042817 0.095718294 1.0 1.0 0.008493346 6.8794513 3.5559855 0.046151046 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.046151046 0.046151046 0.046151046 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.43658158 0.008493346 0.10702744 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 0.008493346 6.8794513 3.5559855 
701 6 14 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 500000 0 0 23 312 0 0 0.51074153 0.48925844 1.0 1.0 0.015992722 5.9664407 4.5208893 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.0628935 0.015992722 0.2723615 0.015992722 0.045661706 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.045661706 0.015992722 0.015992722 0.015992722 0.015992722 0.045661706 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 0.015992722 5.9664407 4.5208893 
701 6 15 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 500000 0 0 23 336 0 0 0.5334801 0.46651995 1.0 1.0 0.015220283 6.037861 4.3695025 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.3155938 0.04553417 0.015220283 0.015220283 0.04553417 0.015220283 0.04553417 0.04553417 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 0.015220283 6.037861 4.3695025 
701 7 1 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 0 0 NA NA 61 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 7 2 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 0 23 24 0 0 0.7263833 0.2736167 1.0 1.0 0.018105552 5.787424 4.9209604 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.08050343 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 5.787424 4.9209604 
701 7 3 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 0 23 48 0 0 0.76472384 0.23527618 1.0 1.0 0.017598458 5.8284073 4.819285 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.100413024 0.017598458 0.017598458 0.017598458 0.100413024 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.100413024 0.100413024 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 0.017598458 5.8284073 4.819285 
701 7 4 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 72 0 0 0.8117206 0.18827935 1.0 1.0 0.016931351 5.8841596 4.6604333 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.13580082 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.13580082 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.016931351 0.13580082 0.016931351 0.016931351 0.016931351 0.016931351 5.8841596 4.6604333 
701 7 5 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 96 0 0 0.6911172 0.3088828 1.0 1.0 0.017578768 5.830022 4.991691 0.017578768 0.017578768 0.017578768 0.017578768 0.017578768 0.017578768 0.017578768 0.0525363 0.017578768 0.017578768 0.017578768 0.07870935 0.017578768 0.017578768 0.0525363 0.017578768 0.017578768 0.07870935 0.0525363 0.017578768 0.0525363 0.017578768 0.0525363 0.017578768 0.017578768 0.017578768 0.017578768 0.017578768 0.017578768 0.017578768 0.017578768 0.0525363 0.017578768 0.017578768 0.017578768 0.017578768 0.017578768 0.017578768 0.017578768 5.830022 4.991691 
701 7 6 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 120 0 0 0.8117208 0.1882792 0.99999994 1.0 0.13580087 2.8804355 4.6604333 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.13580087 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.13580087 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.13580087 0.016931348 0.016931348 0.13580087 2.8804355 4.6604333 
701 7 7 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 0 23 144 1 0 0.9511243 0.048875734 1.0 1.0 0.00857176 6.866193 3.6422584 0.00857176 0.00857176 0.00857176 0.00857176 0.00857176 0.00857176 0.00857176 0.00857176 0.00857176 0.03457538 0.00857176 0.00857176 0.03457538 0.00857176 0.00857176 0.05948957 0.03457538 0.00857176 0.03457538 0.00857176 0.00857176 0.00857176 0.00857176 0.03457538 0.44990155 0.00857176 0.03457538 0.00857176 0.03457538 0.00857176 0.00857176 0.00857176 0.00857176 0.00857176 0.00857176 0.00857176 0.00857176 0.00857176 0.00857176 6.866193 3.6422584 
701 7 8 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 168 0 0 0.8698975 0.13010246 1.0 1.0 0.016000284 5.965759 4.385183 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.21199499 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.21199499 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 5.965759 4.385183 
701 7 9 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 192 0 0 0.64567965 0.3543203 1.0 1.0 0.053227656 4.2316804 5.0789604 0.019139303 0.019139303 0.019139303 0.019139303 0.019139303 0.019139303 0.019139303 0.019139303 0.019139303 0.019139303 0.053227656 0.019139303 0.019139303 0.019139303 0.019139303 0.053227656 0.053227656 0.019139303 0.053227656 0.019139303 0.053227656 0.019139303 0.019139303 0.019139303 0.019139303 0.053227656 0.019139303 0.019139303 0.053227656 0.019139303 0.053227656 0.019139303 0.019139303 0.019139303 0.019139303 0.019139303 0.019139303 0.019139303 0.053227656 4.2316804 5.0789604 
701 7 10 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 216 1 0 0.9814892 0.018510835 1.0 1.0 0.09744615 3.359251 3.0634995 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.09744615 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.09744615 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.52999604 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.09744615 3.359251 3.0634995 
701 7 11 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 240 1 0 0.9626672 0.0373328 1.0 1.0 0.4719885 1.0831764 3.460871 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.04153375 0.04153375 0.00794847 0.00794847 0.04153375 0.00794847 0.04153375 0.04153375 0.00794847 0.00794847 0.00794847 0.00794847 0.4719885 0.00794847 0.07394029 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.4719885 1.0831764 3.460871 
701 7 12 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 0 23 264 1 0 0.9679963 0.03200372 1.0 1.0 0.040137712 4.638898 3.3676507 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.49167705 0.0076113157 0.071683496 0.0076113157 0.040137712 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.040137712 0.0076113157 0.040137712 0.0076113157 0.0076113157 0.040137712 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.0076113157 0.040137712 0.0076113157 0.0076113157 0.040137712 4.638898 3.3676507 
701 8 1 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 0 0 NA NA 56 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 8 2 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 24 0 0 0.9407264 0.059273586 1.0 1.0 0.014622568 6.0956597 3.813633 0.014622568 0.014622568 0.45896563 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 0.014622568 6.0956597 3.813633 
701 8 3 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 48 0 0 0.6911172 0.3088828 1.0 1.0 0.017578771 5.830022 4.9916916 0.017578771 0.017578771 0.017578771 0.017578771 0.017578771 0.017578771 0.017578771 0.017578771 0.017578771 0.017578771 0.017578771 0.07870937 0.017578771 0.017578771 0.052536312 0.017578771 0.017578771 0.07870937 0.052536312 0.017578771 0.052536312 0.017578771 0.052536312 0.017578771 0.017578771 0.017578771 0.017578771 0.017578771 0.052536312 0.017578771 0.017578771 0.052536312 0.017578771 0.017578771 0.017578771 0.017578771 0.017578771 0.017578771 0.017578771 5.830022 4.9916916 
701 8 4 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 72 0 0 0.75974214 0.24025789 1.0 1.0 0.016182838 5.949392 4.816529 0.06709021 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.06709021 0.06709021 0.016182838 0.06709021 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.1068942 0.016182838 0.1068942 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 5.949392 4.816529 
701 8 5 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 96 0 0 0.7263833 0.2736167 1.0 1.0 0.018105552 5.787424 4.9209604 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.08050343 0.018105552 0.018105552 0.08050343 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 5.787424 4.9209604 
701 8 6 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 120 0 0 0.8117208 0.1882792 0.99999994 1.0 0.13580085 2.8804357 4.6604323 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.13580085 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.13580085 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.13580085 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.016931346 0.13580085 2.8804357 4.6604323 
701 8 7 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 144 1 0 0.9626672 0.0373328 1.0 1.0 0.4719885 1.0831764 3.460871 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.04153375 0.04153375 0.00794847 0.00794847 0.04153375 0.00794847 0.04153375 0.04153375 0.00794847 0.00794847 0.00794847 0.00794847 0.4719885 0.00794847 0.07394029 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.4719885 1.0831764 3.460871 
701 8 8 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 168 1 0 0.9679963 0.03200374 0.99999994 1.0 0.040137716 4.638898 3.367651 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.040137716 0.007611316 0.071683496 0.007611316 0.040137716 0.007611316 0.007611316 0.007611316 0.007611316 0.040137716 0.007611316 0.040137716 0.007611316 0.007611316 0.040137716 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.007611316 0.49167702 0.007611316 0.007611316 0.040137716 4.638898 3.367651 
701 8 9 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 192 1 0 0.97933036 0.020669641 0.99999994 1.0 0.006626393 7.2375603 3.1143477 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.049537327 0.006626393 0.049537327 0.4996132 0.006626393 0.006626393 0.049537327 0.006626393 0.006626393 0.006626393 0.006626393 0.13310422 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 0.006626393 7.2375603 3.1143477 
701 8 10 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 55 96 4 600000 0 0 23 216 0 0 0.7181401 0.28185982 1.0 1.0 0.052301258 4.2570105 4.9321966 0.016766792 0.016766792 0.016766792 0.052301258 0.016766792 0.016766792 0.016766792 0.103582986 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.052301258 0.052301258 0.079605624 0.016766792 0.052301258 0.052301258 0.052301258 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.016766792 0.052301258 4.2570105 4.9321966 
701 8 11 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 240 1 0 0.98760605 0.012393922 0.99999994 1.0 0.56472874 0.82437 2.870106 0.007943609 0.14930142 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.56472874 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.007943609 0.56472874 0.82437 2.870106 
701 8 12 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 264 1 0 0.97421587 0.025784124 1.0 1.0 0.0065509314 7.2540846 3.23299 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.07373245 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.07373245 0.0065509314 0.0065509314 0.04057478 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.07373245 0.4880234 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.04057478 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.0065509314 0.0065509314 7.2540846 3.23299 
